sample_name,biosample,data_type,env_broad_scale,env_medium,collection_date,metamorphosis_date,basidiobolus_feeding_date,collection_event,treatment,egg_mass,tank,animal_type,host_genus,host_species,host_length,mass_g,host_sex,geo_loc_name,gps_n,gps_w,state,clinical_signs,lesion_type,lesion_location,lesion_number,lesion_coverage,collector,temp id,notes_lab
UHM10,74,vivarium,timeseries,fecal,3/9/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,52,
UHM10,75,vivarium,timeseries,fecal,3/10/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,73,
UHM10,76,vivarium,timeseries,fecal,3/11/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,87,
UHM10,77,vivarium,timeseries,fecal,3/14/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,101,
UHM10,78,vivarium,timeseries,fecal,3/16/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,121,
UHM10,79,vivarium,timeseries,fecal,3/18/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,160,
UHM10,80,vivarium,timeseries,fecal,3/21/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,209,
UHM10,81,vivarium,timeseries,fecal,3/22/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,242,
UHM10,82,vivarium,timeseries,fecal,3/23/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,266,
UHM10,83,vivarium,timeseries,fecal,3/25/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,333,
UHM10,84,vivarium,timeseries,fecal,3/28/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,390,
UHM10,85,vivarium,timeseries,fecal,3/30/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,460,
UHM10,86,vivarium,timeseries,fecal,4/1/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,508,
UHM10,87,vivarium,timeseries,fecal,4/4/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,575,
UHM10,2990,vivarium,timeseries,fecal,4/11/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,837,
UHM10,3010,vivarium,timeseries,fecal,4/13/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,991,
UHM10,3011,vivarium,timeseries,fecal,4/14/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1046,
UHM10,3013,vivarium,timeseries,dead frog,4/15/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1114,
UHM10,3012,vivarium,timeseries,fecal,4/15/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1082,
UHM10,88,vivarium,timeseries,fecal,4/5/2022,2/24/2022,4/1/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,638,
UHM10,89,vivarium,timeseries,fecal,4/6/2022,2/24/2022,4/1/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,677,
UHM11,90,vivarium,timeseries,fecal,2/28/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,4,
UHM11,91,vivarium,timeseries,fecal,3/2/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,11,
UHM11,92,vivarium,timeseries,fecal,3/4/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,21,
UHM11,93,vivarium,timeseries,fecal,3/7/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,35,
UHM11,94,vivarium,timeseries,fecal,3/9/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,53,
UHM11,95,vivarium,timeseries,fecal,3/10/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,71,
UHM11,96,vivarium,timeseries,fecal,3/11/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,85,
UHM11,97,vivarium,timeseries,fecal,3/16/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,130,
UHM11,98,vivarium,timeseries,fecal,3/21/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,204,
UHM11,99,vivarium,timeseries,fecal,3/22/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,234,
UHM11,100,vivarium,timeseries,fecal,3/23/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,260,
UHM11,101,vivarium,timeseries,fecal,3/25/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,330,
UHM11,102,vivarium,timeseries,fecal,3/28/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,377,
UHM11,103,vivarium,timeseries,fecal,3/30/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,451,
UHM11,104,vivarium,timeseries,fecal,3/31/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,489,
UHM11,105,vivarium,timeseries,fecal,4/1/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,530,
UHM11,106,vivarium,timeseries,fecal,4/4/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,625,
UHM11,107,vivarium,timeseries,fecal,4/5/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,658,
UHM11,108,vivarium,timeseries,fecal,4/6/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,681,
UHM11,109,vivarium,timeseries,fecal,4/7/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,728,
UHM11,2850,vivarium,timeseries,fecal,4/11/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,862,
UHM11,2852,vivarium,timeseries,dead frog,4/12/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1054,
UHM11,2851,vivarium,timeseries,fecal,4/12/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,915,
UHM118,2230,vivarium,timeseries,fecal,4/6/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,400,
UHM118,2231,vivarium,timeseries,fecal,4/7/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,776,
UHM118,2232,vivarium,timeseries,fecal,4/11/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,912,
UHM118,2233,vivarium,timeseries,fecal,4/12/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,947,
UHM118,2234,vivarium,timeseries,fecal,4/13/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,974,
UHM118,2235,vivarium,timeseries,fecal,4/15/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1105,
UHM118,2236,vivarium,timeseries,fecal,4/18/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1149,
UHM118,2237,vivarium,timeseries,fecal,4/20/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1216,
UHM118,2238,vivarium,timeseries,fecal,4/21/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1253,
UHM118,2239,vivarium,timeseries,fecal,4/22/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1278,
UHM118,2240,vivarium,timeseries,fecal,4/25/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1318,
UHM118,2241,vivarium,timeseries,dead frog,4/27/2022,3/29/2022,4/8/2022,Walker,control,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1386,
UHM119,2250,vivarium,timeseries,fecal,4/7/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,401,
UHM119,2251,vivarium,timeseries,fecal,4/8/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,817,
UHM119,2252,vivarium,timeseries,fecal,4/11/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,891,
UHM119,2253,vivarium,timeseries,fecal,4/12/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,948,
UHM119,2254,vivarium,timeseries,fecal,4/13/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1008,
UHM119,2255,vivarium,timeseries,fecal,4/15/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1101,
UHM119,2256,vivarium,timeseries,fecal,4/18/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1136,
UHM119,2257,vivarium,timeseries,fecal,4/20/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1210,
UHM119,2258,vivarium,timeseries,fecal,4/21/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1254,
UHM119,2259,vivarium,timeseries,fecal,4/22/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1268,
UHM119,2260,vivarium,timeseries,fecal,4/25/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1305,
UHM119,2261,vivarium,timeseries,fecal,4/27/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1362,
UHM119,2262,vivarium,timeseries,fecal,4/29/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1419,
UHM119,2263,vivarium,timeseries,fecal,5/2/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1449,
UHM119,2264,vivarium,timeseries,fecal,5/4/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1505,
UHM119,2265,vivarium,timeseries,fecal,5/6/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1533,
UHM119,2266,vivarium,timeseries,fecal,5/9/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1570,
UHM119,2267,vivarium,timeseries,fecal,5/11/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1592,
UHM119,2268,vivarium,timeseries,fecal,5/12/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1603,
UHM119,2269,vivarium,timeseries,fecal,5/16/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1648,
UHM119,9210,vivarium,timeseries,fecal,5/19/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1691,
UHM119,9211,vivarium,timeseries,fecal,5/20/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1711,
UHM119,9212,vivarium,timeseries,fecal,5/23/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1733,
UHM119,9213,vivarium,timeseries,fecal,5/27/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1803,
UHM119,9214,vivarium,timeseries,fecal,5/30/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1827,
UHM119,9215,vivarium,timeseries,fecal,6/1/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1853,
UHM119,9216,vivarium,timeseries,fecal,6/6/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1899,
UHM119,9217,vivarium,timeseries,fecal,6/8/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1933,
UHM119,9218,vivarium,timeseries,fecal,6/10/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1965,
UHM119,9219,vivarium,timeseries,fecal,6/13/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1988,
UHM119,9220,vivarium,timeseries,fecal,6/15/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2015,
UHM119,9221,vivarium,timeseries,fecal,6/17/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2034,
UHM119,9222,vivarium,timeseries,fecal,6/20/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2054,
UHM119,9223,vivarium,timeseries,fecal,6/27/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2120,
UHM119,9224,vivarium,timeseries,fecal,6/30/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2152,
UHM119,9225,vivarium,timeseries,fecal,7/4/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2182,
UHM119,9226,vivarium,timeseries,fecal,7/7/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2202,
UHM119,9227,vivarium,timeseries,fecal,7/8/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2220,
UHM119,9228,vivarium,timeseries,fecal,7/11/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2226,
UHM119,9229,vivarium,timeseries,fecal,7/18/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2290,
UHM119,9608,vivarium,timeseries,fecal,7/20/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2322,
UHM119,9610,vivarium,timeseries,dead frog,7/21/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2340,
UHM119,9609,vivarium,timeseries,fecal,7/21/2022,3/29/2022,4/8/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2325,
UHM12,110,vivarium,timeseries,fecal,3/2/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,5,
UHM12,111,vivarium,timeseries,fecal,3/3/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,16,
UHM12,112,vivarium,timeseries,fecal,3/4/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,22,
UHM12,113,vivarium,timeseries,fecal,3/7/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,36,
UHM12,114,vivarium,timeseries,fecal,3/9/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,54,
UHM12,115,vivarium,timeseries,fecal,3/10/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,70,
UHM12,116,vivarium,timeseries,fecal,3/11/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,84,
UHM12,117,vivarium,timeseries,fecal,3/14/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,129,
UHM12,118,vivarium,timeseries,fecal,3/16/2022,2/24/2022,3/10/2022,Walker,STP1717.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,129,
